Year,Month,low_sss,low_sst,low_sla,low_uwind,low_vwind,low_ucurr,low_vcurr,low_evap,low_ppt,low_runoff,low_wind_mag,low_curr_mag,low_E_minus_P,month_sin,month_cos,low_sss_lag1,low_sss_lag2,low_sst_lag1,low_sst_lag2,low_sst_x_windmag,low_sss_is_outlier,low_sst_is_outlier,low_sla_is_outlier,low_uwind_is_outlier,low_vwind_is_outlier,low_ucurr_is_outlier,low_vcurr_is_outlier,low_evap_is_outlier,low_ppt_is_outlier,low_runoff_is_outlier,low_wind_mag_is_outlier,low_curr_mag_is_outlier,low_E_minus_P_is_outlier,low_sss_lag1_is_outlier,low_sss_lag2_is_outlier,low_sst_lag1_is_outlier,low_sst_lag2_is_outlier,low_sst_x_windmag_is_outlier
2011,1,37.14551349813799,25.146059277605826,0.0398112426035502,-6.508739589234076,2.0022757220903094,-0.0517026939458274,-0.0156258170402492,-0.1529649079463185,0.016847576615373,0.0,6.809757639427063,0.05401235709938273,-0.1698124845616915,0.49999999999999994,0.8660254037844387,,,,,171.23856926716203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,37.03058334951496,26.187894596396266,0.048994674556213,-6.047776320276881,2.215007645667657,-0.0638211719392448,-0.0158600501196314,-0.1327184135391867,0.0172559072280071,0.0,6.440641062073554,0.06576232338882096,-0.1499743207671938,0.8660254037844386,0.5000000000000001,37.14551349813799,,25.146059277605826,,168.66682926680392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3,36.95368020642273,27.078675668842536,0.0614173076923077,-5.36956346599308,0.906579894956047,-0.049748496784823,-0.0149278578642251,-0.1405216607777677,0.0276266809045915,0.0,5.445557723618962,0.051939906360755524,-0.1681483416823592,1.0,6.123233995736766e-17,37.03058334951496,37.14551349813799,26.187894596396266,25.146059277605826,147.45849143383833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,37.02364654453632,26.32115276473358,0.0500721893491124,-7.93584803928285,2.425761215080171,-0.0775309523502805,-0.0255207350135218,-0.1867084670260813,0.0311126934706106,0.0,8.298313176494165,0.08162325947897366,-0.2178211604966919,0.8660254037844387,-0.4999999999999998,36.95368020642273,37.03058334951496,27.078675668842536,26.187894596396266,218.42116880810448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,36.97464129311303,25.782413052273217,0.03245724852071,-6.922320557063853,1.1560796752748406,-0.0582381054492441,-0.035680482310061,-0.1773827039807506,0.0238470495099852,0.0,7.018193650102026,0.06829914892731719,-0.2012297534907358,0.49999999999999994,-0.8660254037844387,37.02364654453632,36.95368020642273,26.32115276473358,27.078675668842536,180.94596756777148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6,36.975733273217,24.964324392694188,0.0550346153846153,-7.166839397870577,1.602748895537924,-0.0489179591604194,-0.041690884571324,-0.1948013668053249,0.0241856321075258,0.0,7.3438675762174475,0.06427360721758132,-0.2189869989128507,1.2246467991473532e-16,-1.0,36.97464129311303,37.02364654453632,25.782413052273217,26.32115276473358,183.33469246968116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,7,37.00029938208736,24.70356549097028,0.0320739644970414,-6.353235998097256,2.681361474581724,-0.0470423756825831,-0.019015894562773,-0.1887219179664137,0.0238344542373566,0.0,6.8958905882336845,0.05074041146742688,-0.2125563722037703,-0.4999999999999997,-0.8660254037844388,36.975733273217,36.97464129311303,24.964324392694188,25.782413052273217,170.3530847649964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,8,37.04466291237056,23.37470361954648,0.0271047337278106,-7.346164755567291,2.281914695656511,-0.052197466025607,-0.029868855132837,-0.1965987152866357,0.0149009072568995,0.0,7.692416479507086,0.06013920490363005,-0.2114996225435352,-0.8660254037844385,-0.5000000000000004,37.00029938208736,36.975733273217,24.70356549097028,24.964324392694188,179.8079553265933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,9,36.97073511280497,23.35235697310317,0.0251275147928994,-6.331993136180223,2.82897706656061,-0.0671571134121195,-0.0261462575493562,-0.1594891037637665,0.0110330525234606,0.0,6.935217972043801,0.07206736200032264,-0.17052215628722708,-1.0,-1.8369701987210297e-16,37.04466291237056,37.00029938208736,23.37470361954648,24.70356549097028,161.95368576944747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,10,36.90059209130533,23.393673842447527,0.03465724852071,-7.803637086992433,1.8978543610438792,-0.0809545748255397,-0.0362838873929966,-0.1792433739766566,0.0167097283538276,0.0,8.031102225797964,0.08871394292630422,-0.19595310233048419,-0.8660254037844386,0.5000000000000001,36.97073511280497,37.04466291237056,23.35235697310317,23.37470361954648,187.87698606567193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,11,36.86024938580898,23.245357468591443,0.0542389053254437,-8.135502627615393,1.5204687357477888,-0.0819773177544658,-0.032668837490095,-0.1640360484990848,0.018182224070532,0.0,8.276365638390045,0.0882470031738806,-0.18221827256961678,-0.5000000000000004,0.8660254037844384,36.90059209130533,36.97073511280497,23.393673842447527,23.35235697310317,192.38707780514363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,12,36.97810841531359,23.614106649125738,0.0367025147928994,-7.693737427863849,1.557859188706212,-0.0756201624860656,-0.0301532786816204,-0.1682508504734589,0.0155936472514677,0.0,7.8498739391629355,0.08141025236215907,-0.1838444977249266,-2.4492935982947064e-16,1.0,36.86024938580898,36.90059209130533,23.245357468591443,23.393673842447527,185.36776038158632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,1,36.99624022996291,24.202934179388738,0.0343099112426035,-6.71525961478081,2.075911849560822,-0.0800017145677254,-0.0176443215109564,-0.1428307824762615,0.0155121278480665,0.0,7.028806563069804,0.08192433347521239,-0.15834291032432798,0.49999999999999994,0.8660254037844387,36.97810841531359,36.86024938580898,23.614106649125738,23.245357468591443,170.11774260563402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,37.03353793096861,24.634948949468,0.0322680473372781,-6.771242670758942,2.622378849418911,-0.1036004977550126,-0.0181403403898777,-0.1448397350954939,0.0141385546802769,0.0,7.2613082937020605,0.10517668508061565,-0.15897828977577078,0.8660254037844386,0.5000000000000001,36.99624022996291,36.97810841531359,24.202934179388738,23.614106649125738,178.88195912169886,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2012,3,37.06564142324527,25.394273625942127,0.0588903846153846,-6.706282859723244,2.180205773848754,-0.0896273228565793,-0.0215618859732591,-0.1481506622357834,0.0154942845451761,0.0,7.051774741931368,0.09218444515839606,-0.1636449467809595,1.0,6.123233995736766e-17,37.03353793096861,36.99624022996291,24.634948949468,24.202934179388738,179.07469734511258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,4,37.08180084066127,25.43371984571323,0.0563881656804733,-6.493307202525393,1.492521557494028,-0.0636176742701488,-0.0188400420453606,-0.1619003832163895,0.0208323100614829,0.0,6.662631539110694,0.06634874274478536,-0.1827326932778724,0.8660254037844387,-0.4999999999999998,37.06564142324527,37.03353793096861,25.394273625942127,24.634948949468,169.45550400095456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,5,37.155290299782045,25.69215107681411,0.0494575443786982,-6.441614940321657,1.172660451139924,-0.0490730922419809,-0.020232457091318,-0.1731673815238052,0.0204603206476516,0.0,6.5474831479770055,0.053080323116405294,-0.1936277021714568,0.49999999999999994,-0.8660254037844387,37.08180084066127,37.06564142324527,25.43371984571323,25.394273625942127,168.21892621071964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,6,37.09341750697685,24.028986149300827,0.037400147928994,-8.300371495929696,2.0839046015894627,-0.0552856127503148,-0.0407066763373168,-0.188258627109979,0.027619875394381,0.0,8.55796852991222,0.06865517078566506,-0.21587850250436,1.2246467991473532e-16,-1.0,37.155290299782045,37.08180084066127,25.69215107681411,25.43371984571323,205.6393072714131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,37.02940053354589,23.502394492813767,0.0314994082840236,-8.318268752662387,2.456082684048534,-0.0539575912686582,-0.0452594619420682,-0.2178607012569551,0.0215662555581719,0.0,8.673288718381427,0.07042613542429471,-0.23942695681512702,-0.4999999999999997,-0.8660254037844388,37.09341750697685,37.155290299782045,24.028986149300827,25.69215107681411,203.84305300947142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,8,36.99786988646904,22.77700225859808,0.0210124260355029,-8.150701259720256,3.3572405192273607,-0.0763027224711765,-0.0393535637561253,-0.209893231230551,0.0231193226470044,0.0,8.815043671425988,0.08585341249374309,-0.2330125538775554,-0.8660254037844385,-0.5000000000000004,37.02940053354589,37.09341750697685,23.502394492813767,24.028986149300827,200.78026961371046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,9,36.96048039307657,22.64362720590704,0.0173494082840236,-7.337890031775074,2.509269526371589,-0.0631358541724597,-0.0281363978912053,-0.1457363964449724,0.0146958390636556,0.0,7.755066967757345,0.06912158106104287,-0.160432235508628,-1.0,-1.8369701987210297e-16,36.99786988646904,37.02940053354589,22.77700225859808,23.502394492813767,175.60284537474124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,10,37.03656046069419,22.617460364855468,0.0288516272189349,-7.714987669470748,2.6423677521697164,-0.0744346976280212,-0.0358808383127928,-0.1524770174329803,0.0147662078135112,0.0,8.154945866024624,0.08263146355356248,-0.16724322524649152,-0.8660254037844386,0.5000000000000001,36.96048039307657,36.99786988646904,22.64362720590704,22.77700225859808,184.4441649023539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,11,37.00621870812856,22.87528844333256,0.029271597633136,-6.603238694061189,1.0597761478433496,-0.0541341429240119,-0.0185104091781757,-0.1209191332113813,0.0098957535783214,0.0,6.687741527173774,0.05721136843373735,-0.1308148867897027,-0.5000000000000004,0.8660254037844384,37.03656046069419,36.96048039307657,22.617460364855468,22.64362720590704,152.98401646855348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,12,36.98013842924204,24.00717115646909,0.0133940828402366,-5.826494666246267,1.5516722945595631,-0.0468279630656646,-0.0164252128737934,-0.148821715838634,0.0104703451754778,0.0,6.02957104655878,0.049625051564997656,-0.15929206101411178,-2.4492935982947064e-16,1.0,37.00621870812856,37.03656046069419,22.87528844333256,22.617460364855468,144.7529441148271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,36.94625246897242,24.66919061103619,0.021212573964497,-6.685991448763559,1.5903593186267029,-0.0580398041724651,-0.0178088312786066,-0.1478235555162444,0.0140727680815747,0.0,6.872534060685493,0.06071057024841699,-0.1618963235978191,0.49999999999999994,0.8660254037844387,36.98013842924204,37.00621870812856,24.00717115646909,22.87528844333256,169.53985272388897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2,36.99369617164173,25.5590806839932,0.0310721893491124,-7.009632657970903,2.37888653955516,-0.0754108177511759,-0.018561794938514,-0.1594063826566617,0.0110995501456176,0.0,7.402300397023141,0.07766164861268728,-0.1705059328022793,0.8660254037844386,0.5000000000000001,36.94625246897242,36.98013842924204,24.66919061103619,24.00717115646909,189.19599309466938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,37.02571957854282,26.03996124273722,0.0395084319526627,-5.949944171679796,1.6919593284645025,-0.0570876358280829,-0.0130444364715445,-0.1421381415655979,0.0163045804176104,0.0,6.185835595558972,0.0585589915153939,-0.1584427219832083,1.0,6.123233995736766e-17,36.99369617164173,36.94625246897242,25.5590806839932,24.66919061103619,161.07891916229994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,37.17774771348316,26.47075384620236,0.0575134615384615,-4.594704011135553,0.3465726861030004,-0.038000679203876,-0.0206659892134812,-0.1310887174493462,0.012829910368609,0.0,4.607756241024235,0.04325661487134211,-0.1439186278179552,0.8660254037844387,-0.4999999999999998,37.02571957854282,36.99369617164173,26.03996124273722,25.5590806839932,121.9707812394552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,5,37.023893112343536,26.44493260226719,0.0686974852071005,-5.653793812503476,0.1442664605610144,-0.0382093364402469,-0.0309178523714617,-0.181953846989475,0.0258276561308189,0.0,5.655634118818631,0.04915146983018391,-0.2077815031202939,0.49999999999999994,-0.8660254037844387,37.17774771348316,37.02571957854282,26.47075384620236,26.03996124273722,149.5628630952415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,36.94516145353055,25.258352492631023,0.055575147928994,-7.82936553489527,1.6329768378530027,-0.0535063952735911,-0.0426961634722786,-0.2090779262093397,0.0250198996278661,0.0,7.997848337644963,0.06845360991522148,-0.23409782583720581,1.2246467991473532e-16,-1.0,37.023893112343536,37.17774771348316,26.44493260226719,26.47075384620236,202.01247249483953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,36.96912516068805,24.40067945078477,0.049971449704142,-8.113305917858373,2.0687985982767927,-0.0575347069799679,-0.0426914585522133,-0.217762897926322,0.0252913074380547,0.0,8.372912310360578,0.07164358408529066,-0.2430542053643767,-0.4999999999999997,-0.8660254037844388,36.94516145353055,37.023893112343536,25.258352492631023,26.44493260226719,204.3047493546382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,36.91870609200077,23.801138521257524,0.0474726331360946,-8.364538915058565,2.7056601072204183,-0.0637438181600362,-0.0435988983392891,-0.220303635427056,0.021795419546274,0.0,8.791251781022606,0.07722783364836429,-0.24209905497333,-0.8660254037844385,-0.5000000000000004,36.96912516068805,36.94516145353055,24.40067945078477,25.258352492631023,209.24180141537096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9,36.98059689985334,23.34481703244329,0.0368038461538461,-7.923599090801893,2.052672117243152,-0.0551722455795953,-0.0315080372542253,-0.1903494024241464,0.0157220829168014,0.0,8.185162513515788,0.06353529014578294,-0.20607148534094782,-1.0,-1.8369701987210297e-16,36.91870609200077,36.96912516068805,23.801138521257524,24.40067945078477,191.08112125883972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,36.99931983963335,23.487684147656783,0.0383461538461538,-7.0036694806003,1.8292521060218472,-0.0581596539109206,-0.0222077128172923,-0.1571011634973379,0.0130126659686748,0.0,7.238615161816343,0.062255343960284974,-0.17011382946601272,-0.8660254037844386,0.5000000000000001,36.98059689985334,36.91870609200077,23.34481703244329,23.801138521257524,170.01830658718174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,36.89997134503955,23.40337570963539,0.0445181952662721,-7.290445277676779,1.8095381887706776,-0.0710136605586481,-0.023372710053189,-0.1695544660620435,0.0097061473236986,0.0,7.511658991422542,0.07476110995142686,-0.1792606133857421,-0.5000000000000004,0.8660254037844384,36.99931983963335,36.98059689985334,23.487684147656783,23.34481703244329,175.7981775789226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,36.904819172885205,23.96610893177133,0.0471726331360946,-6.188757715140574,1.2366128797538185,-0.0562458459822428,-0.0153610116606523,-0.1416343675606702,0.0117765799076599,0.0,6.311096059408778,0.058305710436430444,-0.1534109474683301,-2.4492935982947064e-16,1.0,36.89997134503955,36.99931983963335,23.40337570963539,23.487684147656783,151.25241563866356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,36.990334035440334,24.909165791776545,0.0375204142011834,-6.320278212163576,2.182751149997203,-0.0620051857718464,-0.0178412697422621,-0.1489897450575461,0.0196475756944283,0.0,6.686577544750657,0.06452095759222223,-0.1686373207519744,0.49999999999999994,0.8660254037844387,36.904819172885205,36.89997134503955,23.96610893177133,23.40337570963539,166.55706864176426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,36.92594629983903,25.96253006212671,0.0272979289940828,-6.157090957348164,1.7823127360033566,-0.0740586011162504,-0.0103768784323318,-0.1290397979098664,0.0212428527470876,0.0,6.409867997547087,0.07478205670677478,-0.15028265065695398,0.8660254037844386,0.5000000000000001,36.990334035440334,36.904819172885205,24.909165791776545,23.96610893177133,166.41639058058018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,36.96546128691961,26.276412373165044,0.0361621301775148,-6.637158726094037,2.238119878888836,-0.0697738513200317,-0.0120294767165158,-0.1696048005974504,0.0265490853574854,0.0,7.004359824255433,0.07080323889556948,-0.1961538859549358,1.0,6.123233995736766e-17,36.92594629983903,36.990334035440334,25.96253006212671,24.909165791776545,184.04944715216558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,4,37.1655190616222,26.417197141285044,0.0442772189349112,-5.158960181580492,0.657923297915255,-0.0423795766040087,-0.0061510060974996,-0.1368456995169792,0.0177600115713988,0.0,5.20074352579251,0.04282363119991716,-0.154605711088378,0.8660254037844387,-0.4999999999999998,36.96546128691961,36.92594629983903,26.276412373165044,25.96253006212671,137.3890670021226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,5,37.04029751536887,25.78392717707235,0.0520684911242603,-6.013255161646555,1.1594622502841894,-0.0378517500288817,-0.026383887009007,-0.1802490113754949,0.0206265082726111,0.0,6.124017500701889,0.04613961935206005,-0.200875519648106,0.49999999999999994,-0.8660254037844387,37.1655190616222,36.96546128691961,26.417197141285044,26.276412373165044,157.90122126921412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,6,36.9984584580928,25.255288883232048,0.0385659763313609,-8.338195211083226,2.387189567089081,-0.0507603047570432,-0.0482890886315227,-0.2318847620275599,0.0307846069335937,0.0,8.673187038646763,0.07006029274768238,-0.2626693689611536,1.2246467991473532e-16,-1.0,37.04029751536887,37.1655190616222,25.78392717707235,26.417197141285044,219.04384419932788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,36.88682736959444,24.38358697168601,0.0421198224852071,-7.728097688516922,2.37606484897038,-0.0561994437339092,-0.0442688317990795,-0.2147873734184623,0.0266264063366771,0.0,8.085120781396727,0.07154094593207458,-0.2414137797551394,-0.4999999999999997,-0.8660254037844388,36.9984584580928,37.04029751536887,25.255288883232048,25.78392717707235,197.14424574977303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,8,36.94824217077968,23.55141386564442,0.0369877218934911,-6.625921980869135,2.6279035316416497,-0.0451191137859958,-0.0252872546109126,-0.19901681971356,0.0176970577804294,0.0,7.128023503621423,0.05172213911460698,-0.2167138774939894,-0.8660254037844385,-0.5000000000000004,36.88682736959444,36.9984584580928,24.38358697168601,25.255288883232048,167.87503157782888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,9,36.98918933551736,23.736422053276044,0.0389087278106508,-6.692128650535493,2.5651192710949826,-0.0559441603657503,-0.028977433291881,-0.1653690085079542,0.0219377822424533,0.0,7.166897707534331,0.0630034976744482,-0.1873067907504075,-1.0,-1.8369701987210297e-16,36.94824217077968,36.88682736959444,23.55141386564442,24.38358697168601,170.11650879869143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,36.9649969468934,23.579967978386605,0.0513628698224852,-7.640714736379815,2.12426889753906,-0.0611372085001606,-0.0394619209695326,-0.1730466078107173,0.013255824704142,0.0,7.930513226253612,0.07276676074828223,-0.18630243251485928,-0.8660254037844386,0.5000000000000001,36.98918933551736,36.94824217077968,23.736422053276044,23.55141386564442,187.00124792723162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,36.90629476873172,23.67017353404675,0.0586591715976331,-7.332807432970352,1.374320151008798,-0.0589447218136718,-0.0298661737084201,-0.166242394882899,0.0104776077721951,0.0,7.460483947204369,0.06607925969373961,-0.17672000265509408,-0.5000000000000004,0.8660254037844384,36.9649969468934,36.98918933551736,23.579967978386605,23.736422053276044,176.59094967829748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,36.95347008949937,24.251903924428937,0.0405887573964497,-7.055836445481114,1.6954531074451975,-0.0696517733950718,-0.0284733252307763,-0.1639408646206531,0.0118892376239483,0.0,7.256678936326531,0.07524692543071772,-0.1758301022446014,-2.4492935982947064e-16,1.0,36.90629476873172,36.9649969468934,23.67017353404675,23.579967978386605,175.9882803742182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,37.0611579871729,24.95136897846445,0.0567903846153846,-5.919649294142187,1.750879528607137,-0.074871173707118,-0.0089426366433214,-0.1350106802829624,0.0121694824399327,0.0,6.173153723125129,0.07540333813841342,-0.1471801627228951,0.49999999999999994,0.8660254037844387,36.95347008949937,36.90629476873172,24.251903924428937,23.67017353404675,154.02863630647667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,37.095454717465,26.283753110737177,0.0613868343195266,-6.511435214584396,2.0672803475306583,-0.082154030255841,-0.0112827875646769,-0.1336008954859344,0.0177833286262828,0.0,6.831722812659792,0.08292518304174713,-0.1513842241122172,0.8660254037844386,0.5000000000000001,37.0611579871729,36.95347008949937,24.95136897846445,24.251903924428937,179.56331572894095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3,37.10465371035407,26.66364752389122,0.0816102071005917,-5.905134871161196,1.667669647632266,-0.0706495439424317,-0.010257071066438,-0.1601179472264453,0.0159543618648009,0.0,6.136101360003588,0.0713902343891344,-0.1760723090912462,1.0,6.123233995736766e-17,37.095454717465,37.0611579871729,26.283753110737177,24.95136897846445,163.6108438340052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,37.12380216005663,26.552843587957245,0.0904020710059171,-5.484287065161756,-0.1668902476822417,-0.0457561672358641,-0.0140164349801265,-0.155288999205863,0.0157853978625416,0.0,5.48682576430781,0.04785485648989533,-0.1710743970684046,0.8660254037844387,-0.4999999999999998,37.10465371035407,37.095454717465,26.66364752389122,26.283753110737177,145.69082631403924,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,37.02371174431245,25.937280389907293,0.0886900887573964,-6.654836926939925,0.9663441172806468,-0.0538083639095079,-0.0224377597735908,-0.19328520532984,0.0216645686584111,0.0,6.724631995668323,0.05829916886436205,-0.2149497739882511,0.49999999999999994,-0.8660254037844387,37.12380216005663,37.10465371035407,26.552843587957245,26.66364752389122,174.41866559059116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,36.98754331219975,25.016502892514104,0.0663053254437869,-8.640774258495082,1.914805803602264,-0.0723264151688158,-0.0379270560300313,-0.2241073451803986,0.0319957168849967,0.0,8.850393271023618,0.08166744706599467,-0.2561030620653953,1.2246467991473532e-16,-1.0,37.02371174431245,37.12380216005663,25.937280389907293,26.552843587957245,221.4058888644497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,36.9999592955122,24.296808485364544,0.0586202662721893,-8.61217298310184,3.0907286335025312,-0.0821349828052141,-0.040264281763877,-0.2312809621926242,0.0277820226003432,0.0,9.149979616197058,0.09147331734650108,-0.2590629847929674,-0.4999999999999997,-0.8660254037844388,36.98754331219975,37.02371174431245,25.016502892514104,25.937280389907293,222.31530237972927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
