Year,Month,med_sss,med_sst,med_sla,med_uwind,med_vwind,med_ucurr,med_vcurr,med_evap,med_ppt,med_runoff,med_wind_mag,med_curr_mag,med_E_minus_P,month_sin,month_cos,med_sss_lag1,med_sss_lag2,med_sst_lag1,med_sst_lag2,med_sst_x_windmag,med_sss_is_outlier,med_sst_is_outlier,med_sla_is_outlier,med_uwind_is_outlier,med_vwind_is_outlier,med_ucurr_is_outlier,med_vcurr_is_outlier,med_evap_is_outlier,med_ppt_is_outlier,med_runoff_is_outlier,med_wind_mag_is_outlier,med_curr_mag_is_outlier,med_E_minus_P_is_outlier,med_sss_lag1_is_outlier,med_sss_lag2_is_outlier,med_sst_lag1_is_outlier,med_sst_lag2_is_outlier,med_sst_x_windmag_is_outlier
2011,1,34.364923554705506,3.263524931826435,0.0269285502958579,7.520967475761323,-1.8355723522471248,0.1800538329021817,0.0053754924171736,-0.0209311140624023,0.0985838986007419,0.0,7.74172316941091,0.18013405747246647,-0.11951501266314421,0.49999999999999994,0.8660254037844387,,,,,25.26530657867087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,34.041436909214326,3.6640452477725343,0.0320505917159763,5.860001841240381,-3.467464087982855,0.1924014599034948,-0.0210465840432522,-0.0117194440943249,0.0666017250196468,0.0,6.809032881459115,0.19354916810176634,-0.0783211691139717,0.8660254037844386,0.5000000000000001,34.364923554705506,,3.263524931826435,,24.948604571237194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3,33.958405642021354,3.267152055242213,0.0091687869822485,6.210937942273518,-0.6652030759661861,0.1826383977409964,0.0034272554601761,-0.0328511476472637,0.1003288686628172,0.0,6.246458617092383,0.18267055156589337,-0.13318001631008092,1.0,6.123233995736766e-17,34.041436909214326,34.364923554705506,3.6640452477725343,3.263524931826435,20.40813010881881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,33.72411985212238,2.8477400744151087,0.0093479289940828,7.884677965965497,-1.71957411162952,0.1883543937483571,0.0171998461201089,-0.0270038382453326,0.0885786248382026,0.0,8.070011260981502,0.18913807747480826,-0.1155824630835352,0.8660254037844387,-0.4999999999999998,33.958405642021354,34.041436909214326,3.267152055242213,3.6640452477725343,22.98129446887823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,34.08338185814356,2.424065607203671,0.0481264792899408,6.870991570709725,-1.700216859050051,0.1789591132811981,0.0137823886405428,-0.0181083967523461,0.0834405323457435,0.0,7.078224532505459,0.17948904830944884,-0.1015489290980896,0.49999999999999994,-0.8660254037844387,33.72411985212238,33.958405642021354,2.8477400744151087,3.267152055242213,17.158080649311767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6,34.113005473162524,2.147921056526711,0.0364647928994082,5.941954360205746,-0.3163183580790564,0.1715604603371842,0.0073603943993265,-0.0331459097431961,0.0679437084310859,0.0,5.950367965296424,0.17171827787635244,-0.101089618174282,1.2246467991473532e-16,-1.0,34.08338185814356,33.72411985212238,2.424065607203671,2.8477400744151087,12.78092064674219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,7,34.210923013870946,1.5833698825321922,0.0495306213017751,9.825649721382636,-1.719270344669297,0.1902198562957897,0.0335180422466127,-0.0250241334974413,0.0994498235939522,0.0,9.974932729866701,0.19315033752296834,-0.1244739570913935,-0.4999999999999997,-0.8660254037844388,34.113005473162524,34.08338185814356,2.147921056526711,2.424065607203671,15.794008064755559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,8,34.02446971365161,1.3489024321516463,0.042692899408284,6.897351906849788,-3.954559215427152,0.1950471977656431,-0.0090692834368942,-0.0236455483813963,0.1443946544940655,0.0,7.950597582272933,0.1952579351992861,-0.16804020287546179,-0.8660254037844385,-0.5000000000000004,34.210923013870946,34.113005473162524,1.5833698825321922,2.147921056526711,10.724580415786958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,9,33.83491369621962,1.507376199049133,0.0327863905325443,5.96921891291466,1.3213929569227456,0.157878696490024,-0.006272881145082,-0.0628124296488846,0.0888515224118204,0.0,6.113726668481599,0.1580032652929978,-0.151663952060705,-1.0,-1.8369701987210297e-16,34.02446971365161,34.210923013870946,1.3489024321516463,1.5833698825321922,9.21568606756111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,10,33.652559920366144,1.0676140246195014,0.0411569526627218,5.933342465282192,0.09650956768785,0.1649494127717596,-0.0071153198353348,-0.0354550419121804,0.0720236174453645,0.0,5.934127307951545,0.16510280600313076,-0.10747865935754489,-0.8660254037844386,0.5000000000000001,33.83491369621962,34.02446971365161,1.507376199049133,1.3489024321516463,6.335357537846637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,11,33.54686666981207,1.5047514456561242,0.0407386094674556,8.937217280709532,0.1265213082812467,0.1721007095797252,0.03237683253608,-0.034475259086084,0.0976780321471084,0.0,8.938112796561827,0.17511971197701956,-0.13215329123319242,-0.5000000000000004,0.8660254037844384,33.652559920366144,33.83491369621962,1.0676140246195014,1.507376199049133,13.449638152063912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,12,33.74609780677096,2.4393533526149698,0.060135798816568,7.478625332110027,-2.741982903353561,0.1842535118404109,0.0185791521316625,-0.0168266343779465,0.0788527042908076,0.0,7.965444563887256,0.18518785467588283,-0.0956793386687541,-2.4492935982947064e-16,1.0,33.54686666981207,33.652559920366144,1.5047514456561242,1.0676140246195014,19.43053390198706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,1,33.80042334469862,2.882092892251323,0.0604971893491124,7.906592015684003,-3.142342926129787,0.1922467820375287,0.0200645964700844,-0.027928133776202,0.0978978061111721,0.0,8.50814412006966,0.19329100660737528,-0.12582593988737412,0.49999999999999994,0.8660254037844387,33.74609780677096,33.54686666981207,2.4393533526149698,1.5047514456561242,24.521261694702655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,33.812139309085964,3.161977076845217,0.0637079881656804,6.224462625543041,-0.5134838637096818,0.1538778918060975,0.0001311432088025,-0.0290961925315081,0.0798560938186194,0.0,6.2456065081841645,0.1538779476898177,-0.10895228635012749,0.8660254037844386,0.5000000000000001,33.80042334469862,33.74609780677096,2.882092892251323,2.4393533526149698,19.74846460987363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,3,33.85275955185924,2.923271551380535,0.0146471893491124,7.406801658269217,-1.7116939254413694,0.1660543279446793,-0.0093008204022823,-0.0263116919385963,0.1126094344099598,0.0,7.602013345116707,0.16631459674158072,-0.1389211263485561,1.0,6.123233995736766e-17,33.812139309085964,33.80042334469862,3.161977076845217,2.882092892251323,22.22274934499485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,4,33.83479082911515,2.2323608968484066,0.0024227810650887,6.811041599194679,-1.3091674804158464,0.1684876319500425,-0.0101041153816233,-0.0141860646079983,0.0985329532058986,0.0,6.935719656801217,0.16879032930762988,-0.1127190178138969,0.8660254037844387,-0.4999999999999998,33.85275955185924,33.812139309085964,2.923271551380535,3.161977076845217,15.483029353345886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,5,34.00891617071684,2.016277393375138,-0.0180420118343195,7.710361918754126,-0.575322828635838,0.172241854200349,0.0295019797944965,-0.0561272975652528,0.1056120607274523,0.0,7.731796510211798,0.17475017353401728,-0.1617393582927051,0.49999999999999994,-0.8660254037844387,33.83479082911515,33.85275955185924,2.2323608968484066,2.923271551380535,15.589446513716833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,6,33.99410487799226,1.1149398172882252,0.0016775147928994,7.014457158083041,-0.7518089599686967,0.1630287554622049,0.0329644201576886,-0.0321683252351523,0.1007110550558778,0.0,7.054631523678017,0.16632807370942534,-0.13287938029103008,1.2246467991473532e-16,-1.0,34.00891617071684,33.83479082911515,2.016277393375138,2.2323608968484066,7.865489582045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,33.74592890594596,0.9865217378273596,0.0302116863905325,8.10271150614383,-0.1483389300668953,0.1562626130834839,0.0260310187554723,-0.0408003821351824,0.0665075877714439,0.0,8.10406923649897,0.15841596568883562,-0.1073079699066263,-0.4999999999999997,-0.8660254037844388,33.99410487799226,34.00891617071684,1.1149398172882252,2.016277393375138,7.994840466664208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,8,33.760854184864726,0.810380779748765,0.0178545857988165,8.513460939452493,-2.225441863021907,0.1770828331506552,0.0213316691045362,-0.0482969330127775,0.1195035968306501,0.0,8.799523206019389,0.17836302840961243,-0.16780052984342758,-0.8660254037844385,-0.5000000000000004,33.74592890594596,33.99410487799226,0.9865217378273596,1.1149398172882252,7.130964477111345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,9,34.028182433235166,0.752671087712979,0.0074815088757396,8.280473178660376,-1.600304493537316,0.1741239431275595,0.0292091684887108,-0.0481776723406723,0.0993678978914339,0.0,8.433694951475871,0.1765568551319701,-0.14754557023210618,-1.0,-1.8369701987210297e-16,33.760854184864726,33.74592890594596,0.810380779748765,0.9865217378273596,6.347798352566803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,10,34.08994589780342,0.729985190784151,0.0218044378698224,9.47501997693756,-0.9703439090555236,0.1745761279567811,0.0422165100159641,-0.0300155432795631,0.0752980384600938,0.0,9.524577201388365,0.1796080682216431,-0.1053135817396569,-0.8660254037844386,0.5000000000000001,34.028182433235166,33.760854184864726,0.752671087712979,0.810380779748765,6.95280030549386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,11,34.04457184479777,1.4255897117253296,0.0255878698224852,7.290543101243013,-2.267544330577173,0.167515895731703,0.01956767080837,-0.0114033223521074,0.0760199191302237,0.0,7.635036083884264,0.16865488152929203,-0.0874232414823311,-0.5000000000000004,0.8660254037844384,34.08994589780342,34.028182433235166,0.729985190784151,0.752671087712979,10.884428889837057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,12,34.33998070459753,1.831586139629669,0.0275887573964497,7.20805181130855,-3.0868319135445814,0.1776845890053233,0.0108294067096678,-0.0096619715307943,0.0845389450795551,0.0,7.841207953943434,0.17801429498687474,-0.0942009166103494,-2.4492935982947064e-16,1.0,34.04457184479777,34.08994589780342,1.4255897117253296,0.729985190784151,14.36184780639671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,34.11653215032939,2.737939908262093,0.0273470414201183,7.6859747284262845,-1.1775986479055247,0.1661449433008164,0.0227823004312709,-0.0182702868691915,0.0755611397105561,0.0,7.775663708105979,0.16769965831024278,-0.0938314265797476,0.49999999999999994,0.8660254037844387,34.33998070459753,34.04457184479777,1.831586139629669,1.4255897117253296,21.28929997964857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2,34.066363891980295,3.0037515178144285,0.0451075443786982,8.269294643543176,-2.950002070009356,0.1902019675688807,0.004803594199516,-0.0191677110434989,0.0652507804554595,0.0,8.779734968368427,0.19026261583481702,-0.0844184914989584,0.8660254037844386,0.5000000000000001,34.11653215032939,34.33998070459753,2.737939908262093,1.831586139629669,26.372142237245075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,33.99438845975608,3.1199312148603986,0.0461461538461538,7.5592108231324415,-1.6164588191100129,0.1800617143351959,0.0080814647343465,-0.0225997328008773,0.0937906976282243,0.0,7.730110437920094,0.1802429777871587,-0.1163904304291016,1.0,6.123233995736766e-17,34.066363891980295,34.11653215032939,3.0037515178144285,2.737939908262093,24.117412849585087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,33.93952856597472,3.036329813789544,0.0507997041420118,7.4514242142615235,-0.6819545266014584,0.16838348015713,0.0176451600707114,-0.0312077822769887,0.0818303350866193,0.0,7.482565388771098,0.16930548739998838,-0.113038117363608,0.8660254037844387,-0.4999999999999998,33.99438845975608,34.066363891980295,3.1199312148603986,3.0037515178144285,22.719536373555435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,33.860042099992874,2.336836653245774,0.0444726331360946,6.090387552447573,0.0952128273401872,0.1656668194343705,2.048349337922354e-05,-0.0418994884563268,0.1001597071540426,0.0,6.091131752104731,0.16566682070068775,-0.1420591956103694,0.49999999999999994,-0.8660254037844387,33.93952856597472,33.99438845975608,3.036329813789544,3.1199312148603986,14.233979938067487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,33.74307740798644,1.6636020338215132,0.0415031065088757,5.908857480308713,2.227035552792296,0.1484515421518218,-0.0064959171374146,-0.0480249345567099,0.1001229370839497,0.0,6.314608782498019,0.14859359779852657,-0.1481478716406596,1.2246467991473532e-16,-1.0,33.860042099992874,33.93952856597472,2.336836653245774,3.036329813789544,10.504996013350894,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,33.7162417349789,1.530242855660884,0.035573224852071,7.537852089785965,-2.1188154008966933,0.176032038548818,-0.0048605155032031,-0.0336211491706808,0.1240942238350591,0.0,7.829980385069152,0.1760991289206435,-0.1577153730057399,-0.4999999999999997,-0.8660254037844388,33.74307740798644,33.860042099992874,1.6636020338215132,2.336836653245774,11.981771544216928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,33.475213698384735,1.074110493266048,0.0116325443786982,4.667791610286081,-1.6717835146294544,0.1600596623153552,-0.0296364650329607,-0.0382288671236419,0.1006250325039293,0.0,4.958138626222943,0.16278026772356483,-0.13885389962757122,-0.8660254037844385,-0.5000000000000004,33.7162417349789,33.74307740798644,1.530242855660884,1.6636020338215132,5.325588725493771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9,33.71595189945428,0.9138594470292704,0.004725147928994,6.952333071528102,0.0279649412832925,0.1531469484807692,0.0060103618637686,-0.0514414055636648,0.1029622907469258,0.0,6.95238931414261,0.15326484358359818,-0.1544036963105906,-1.0,-1.8369701987210297e-16,33.475213698384735,33.7162417349789,1.074110493266048,1.530242855660884,6.3535066541545735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,33.61961895369339,0.7816300646059385,0.0290235207100591,8.68796785061176,-0.8298542422391254,0.1572460344766635,0.0337824571657975,-0.0338765382766723,0.062129331058299,0.0,8.72751072394791,0.16083398201498023,-0.0960058693349713,-0.8660254037844386,0.5000000000000001,33.71595189945428,33.475213698384735,0.9138594470292704,1.074110493266048,6.821684771008426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,33.63642648460154,1.5563909908529756,0.0531417159763313,8.798876258748523,-2.779171437201416,0.1771191431363747,0.0274343864169776,-0.0161927166951478,0.0602081118250739,0.0,9.227351586133727,0.1792312372981887,-0.0764008285202217,-0.5000000000000004,0.8660254037844384,33.61961895369339,33.71595189945428,0.7816300646059385,0.9138594470292704,14.361366878091447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,34.05802563375285,2.241338468703478,0.0757896449704142,8.417063194619129,-3.3814495177663995,0.1895934677925291,0.0156243573218107,-0.0094711222636276,0.0892483525022247,0.0,9.070895968062613,0.19023617839758133,-0.0987194747658523,-2.4492935982947064e-16,1.0,33.63642648460154,33.61961895369339,1.5563909908529756,0.7816300646059385,20.33094807882601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,33.95315217290851,2.800410798257247,0.0818631656804733,6.845553803020681,-3.3335630385833377,0.1821781193118366,-0.0188657073106013,-0.0175566757042732,0.0939079036374064,0.0,7.614082308608167,0.1831523466088465,-0.11146457934167961,0.49999999999999994,0.8660254037844387,34.05802563375285,33.63642648460154,2.241338468703478,1.5563909908529756,21.32255831584578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,33.7254672122609,3.0740235999292698,0.0470173076923077,8.404195125286396,-3.218797698528809,0.1755973588890181,-0.0272111441313561,-0.0215088767412851,0.1086067786583533,0.0,8.99950856035717,0.177693215440928,-0.1301156553996384,0.8660254037844386,0.5000000000000001,33.95315217290851,34.05802563375285,2.800410798257247,2.241338468703478,27.664701702303425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,33.70657646906183,2.92594095387861,0.0312226331360946,9.030109003450743,-0.4440626083823615,0.1656412994578624,-0.0001540142599916,-0.0444015805008848,0.0770956637591299,0.0,9.041020971901654,0.1656413710595319,-0.12149724426001471,1.0,6.123233995736766e-17,33.7254672122609,33.95315217290851,3.0740235999292698,2.800410798257247,26.453493526562443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,4,33.84051777982833,2.7849254801583747,0.0329758875739645,8.5693436183873,-1.47028444857287,0.1643284489579785,0.0244004360070182,-0.026216840691115,0.0860490742519762,0.0,8.694560737018886,0.1661301309644567,-0.1122659149430912,0.8660254037844387,-0.4999999999999998,33.70657646906183,33.7254672122609,2.92594095387861,3.0740235999292698,24.213703735308474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,5,33.6855905366729,2.3118786465503365,0.03698224852071,3.5877561805516307,-0.4036502828766432,0.1538877447008998,0.0108606602738958,-0.039561915327106,0.1317255595732017,0.0,3.6103916632344504,0.15427051536413006,-0.1712874749003077,0.49999999999999994,-0.8660254037844387,33.84051777982833,33.70657646906183,2.7849254801583747,2.92594095387861,8.346787391915079,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,6,33.5677936783356,1.853584771192425,0.0456887573964497,6.445946900096871,-0.5755711025916613,0.1641211727740499,0.0231388257465121,-0.0466083863077784,0.0872253101958325,0.0,6.471592812670389,0.16574427474171463,-0.1338336965036109,1.2246467991473532e-16,-1.0,33.6855905366729,33.84051777982833,2.3118786465503365,2.7849254801583747,11.995645882924185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,33.454131670006205,1.371090826387516,0.0618306213017751,7.705663168924095,1.0599028211549897,0.1595213180979625,0.0254901825417554,-0.0485237394872854,0.0852990347958175,0.0,7.778215660625876,0.16154504119199495,-0.1338227742831029,-0.4999999999999997,-0.8660254037844388,33.5677936783356,33.6855905366729,1.853584771192425,2.3118786465503365,10.66464013794785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,8,33.5319188307618,1.4901154467467683,0.067696449704142,4.793810982675947,-2.514018004815254,0.1754596701536614,-0.0129679911177517,-0.0196139548172259,0.0936822383361455,0.0,5.413031522738419,0.17593824099399694,-0.1132961931533714,-0.8660254037844385,-0.5000000000000004,33.454131670006205,33.5677936783356,1.371090826387516,1.853584771192425,8.066041885759699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,9,33.62470928248481,1.2033022413486745,0.0634797337278106,5.591842640786481,-0.4516975920008131,0.1618459011702219,-0.0120799563123022,-0.042137005008184,0.0988248114049787,0.0,5.610056580279495,0.16229609074191642,-0.1409618164131627,-1.0,-1.8369701987210297e-16,33.5319188307618,33.454131670006205,1.4901154467467683,1.371090826387516,6.750593657143196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,33.799148908103426,0.8948401212470941,0.0532025147928994,8.753718047452397,-2.900486173009026,0.1836392745732456,0.0071163094967959,-0.0230664747089323,0.0892920860877403,0.0,9.221735178051382,0.1837771069166181,-0.11235856079667259,-0.8660254037844386,0.5000000000000001,33.62470928248481,33.5319188307618,1.2033022413486745,1.4901154467467683,8.251978624836092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,33.62731504872123,1.4354866543049047,0.0703149408284023,9.434551519755075,-1.6880465157814986,0.1731959192816597,0.0171444903034165,-0.0150743221654694,0.0515381965411485,0.0,9.584376005685234,0.1740424086353183,-0.0666125187066179,-0.5000000000000004,0.8660254037844384,33.799148908103426,33.62470928248481,0.8948401212470941,1.2033022413486745,13.758243846001303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,33.94604695406977,2.1997427452583347,0.0512485207100591,8.512727661951054,-1.968950645458064,0.1695933030510442,0.0116856265509588,-0.0245731233801009,0.1089735990445289,0.0,8.737465244039393,0.16999541849018104,-0.1335467224246298,-2.4492935982947064e-16,1.0,33.62731504872123,33.799148908103426,1.4354866543049047,0.8948401212470941,19.2201757825225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,33.901026994892085,2.285511019729888,0.0384559171597633,6.07851573842517,-1.8983970503129903,0.1743232491722374,-0.0056527557806249,-0.020194973950908,0.1289902862007096,0.0,6.368066028467321,0.1744148756553791,-0.1491852601516176,0.49999999999999994,0.8660254037844387,33.94604695406977,33.62731504872123,2.1997427452583347,1.4354866543049047,14.554285082429605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,33.93474334250133,3.093899973111372,0.0710492603550295,8.103387764219702,-2.9024775454983907,0.1848533206217035,0.0072983703250547,-0.017112184822912,0.0610912932446722,0.0,8.607512367660469,0.18499734147893032,-0.0782034780675842,0.8660254037844386,0.5000000000000001,33.901026994892085,33.94604695406977,2.285511019729888,2.1997427452583347,26.630782282860526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3,33.90428181368359,3.015359256899997,0.0424082840236686,9.016051807347134,-3.305312096014531,0.1889788469509083,0.0204081308723843,-0.0228655120501151,0.1342127760486489,0.0,9.602826575796707,0.19007760625754733,-0.157078288098764,1.0,6.123233995736766e-17,33.93474334250133,33.901026994892085,3.093899973111372,2.285511019729888,28.955972007733898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,33.98321797811283,2.664615818153226,0.0567677514792899,7.878544765816637,-1.725572938749776,0.1792065448915729,0.0283582172942152,-0.0219258002540063,0.1000863701634153,0.0,8.065300341210008,0.1814364192219447,-0.1220121704174216,0.8660254037844387,-0.4999999999999998,33.90428181368359,33.93474334250133,3.015359256899997,3.093899973111372,21.4909268673448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,34.014687752718686,2.435108744960273,0.040969674556213,9.54356339979454,-2.527803083672326,0.1833026419748389,0.0368604102681188,-0.0369726677133134,0.1082409740199704,0.0,9.872658750089625,0.1869720524572857,-0.1452136417332838,0.49999999999999994,-0.8660254037844387,33.98321797811283,33.90428181368359,2.664615818153226,3.015359256899997,24.040997658351806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,33.84248102245301,1.9200906868656653,0.069430473372781,7.262710502161783,-0.7871871100374933,0.1615656823134766,0.0098156120280939,-0.0409352603043324,0.1055124948716022,0.0,7.305246565614349,0.16186357200094562,-0.1464477551759346,1.2246467991473532e-16,-1.0,34.014687752718686,33.98321797811283,2.435108744960273,2.664615818153226,14.026735895893497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,33.72611632337639,1.3727648099347534,0.0663171597633136,10.804792632718058,-1.1524026330406143,0.1702698048193162,0.0397485394413808,-0.049564328220998,0.0938743162437303,0.0,10.866074528765084,0.17484779901654765,-0.14343864446472832,-0.4999999999999997,-0.8660254037844388,33.84248102245301,34.014687752718686,1.9200906868656653,2.435108744960273,14.916564735217065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
